 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,6.773E-5,109.243,0,183,0.122,0.024,0.104,0.113,0.016,0.016,0.015,0.014,0.006,43.109,0.079,0.020,0.007,121,-0.575,-0.859,100,2212930,0.113,0.031,44.173,0.010,2.410,0.415,0.487
2,1.313E-4,58.148,0,183,0.101,0.083,0.117,0.087,0.075,0.026,0.015,0.023,0.007,155.566,0.120,0.028,0.008,21,0.604,-1.264,100,2282947,0.087,0.075,157.306,0.012,3.263,0.307,0.526
3,2.046E-5,136.811,0,183,0.028,0.093,0.044,0.025,0.090,0.006,0.007,0.005,0.005,65.476,0.135,0.007,0.003,153,-1.054,0.271,100,837148,0.025,0.095,31.452,0.006,1.057,0.946,0.672
4,3.026E-5,144.503,0,183,0.025,0.102,0.050,0.022,0.096,0.006,0.013,0.012,0.003,78.721,0.155,0.013,0.004,149,-1.444,3.191,100,1307901,0.023,0.109,78.739,0.004,3.837,0.261,0.648
5,6.568E-5,75.852,0,183,0.127,0.159,0.069,0.119,0.154,0.016,0.010,0.013,0.006,22.364,0.173,0.016,0.005,78,0.138,-1.578,100,1490032,0.119,0.162,15.219,0.008,2.108,0.474,0.734
6,8.419E-5,131.687,0,183,0.032,0.173,0.116,0.024,0.166,0.014,0.017,0.013,0.008,107.272,0.079,0.017,0.011,145,-1.241,0.892,100,3315736,0.030,0.166,96.597,0.012,1.529,0.654,0.525
