 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8.959E-5,202.167,89,237,0.149,0.090,0.076,0.145,0.080,0.010,0.022,0.017,0.007,80.534,0.197,0.022,0.018,215,-1.347,0.947,100,683527.000,0.146,0.080,92.545,0.009,2.670,0.375,0.619
2,8.594E-5,196.132,94,237,0.119,0.088,0.060,0.111,0.081,0.014,0.012,0.013,0.008,132.662,0.298,0.017,0.017,211,-0.845,-0.619,100,636057.000,0.111,0.082,140.054,0.010,1.581,0.633,0.779
3,1.690E-4,178.681,60,237,0.353,0.106,0.073,0.343,0.097,0.020,0.018,0.018,0.012,55.647,0.395,0.020,0.030,195,-0.650,-0.942,100,1139626.000,0.343,0.111,13.925,0.014,1.552,0.644,0.790
4,1.595E-4,197.297,121,237,0.092,0.110,0.095,0.081,0.100,0.021,0.020,0.022,0.009,140.509,0.222,0.024,0.031,201,-0.335,-1.099,100,1187333.000,0.083,0.104,145.771,0.012,2.437,0.410,0.686
5,2.014E-5,236.155,225,237,0.003,0.107,0.091,1.628E-4,0.104,0.009,0.009,0.005,0.005,66.024,0.030,0.011,0.005,236,-4.627,31.446,100,179478.000,0.001,0.113,48.013,0.008,1.170,0.855,0.397
6,3.458E-5,233.359,224,237,0.629,0.113,0.040,0.625,0.109,0.007,0.008,0.007,0.006,50.846,0.274,0.008,0.008,234,-0.878,0.050,100,304534.000,0.628,0.117,78.232,0.007,1.197,0.836,0.801
7,6.431E-5,194.626,120,237,0.310,0.163,0.041,0.304,0.159,0.013,0.009,0.011,0.008,9.089,0.488,0.013,0.013,204,-0.550,-0.932,100,472357.000,0.304,0.163,176.424,0.008,1.420,0.704,0.865
8,1.856E-4,186.304,58,237,0.369,0.188,0.081,0.362,0.176,0.016,0.023,0.021,0.011,104.200,0.353,0.024,0.035,204,-1.009,-0.127,100,1304686.000,0.362,0.176,110.283,0.014,1.893,0.528,0.760
9,3.816E-5,226.289,201,237,0.389,0.218,0.036,0.384,0.215,0.011,0.006,0.011,0.005,169.518,0.380,0.011,0.009,230,-0.782,-0.586,100,325856.000,0.384,0.217,165.556,0.005,2.380,0.420,0.823
10,4.584E-5,227.531,206,237,0.401,0.221,0.038,0.397,0.217,0.009,0.007,0.009,0.007,162.652,0.392,0.010,0.010,229,-0.916,-0.022,100,393628.000,0.398,0.217,139.708,0.007,1.381,0.724,0.862
11,1.290E-4,217.598,183,237,0.458,0.246,0.064,0.450,0.238,0.015,0.015,0.017,0.010,135.159,0.400,0.017,0.028,220,-0.402,-1.046,100,1059703.000,0.453,0.238,122.347,0.010,1.794,0.557,0.908
12,1.311E-4,178.031,69,237,0.230,0.247,0.059,0.224,0.239,0.014,0.017,0.017,0.010,68.263,0.478,0.018,0.023,184,-0.447,-0.854,100,881076.000,0.228,0.256,59.668,0.011,1.715,0.583,0.841
13,2.401E-4,182.934,44,237,0.108,0.272,0.104,0.094,0.261,0.026,0.020,0.024,0.013,29.933,0.279,0.028,0.044,206,-0.979,-0.293,100,1657196.000,0.094,0.277,23.418,0.017,1.807,0.553,0.735
14,8.888E-5,207.943,148,237,0.221,0.323,0.059,0.215,0.315,0.015,0.017,0.019,0.006,53.329,0.326,0.022,0.018,211,-0.652,-0.519,100,697440.000,0.215,0.332,48.935,0.008,3.060,0.327,0.746
15,1.753E-4,203.372,101,237,0.155,0.327,0.106,0.139,0.315,0.027,0.020,0.025,0.009,32.478,0.197,0.031,0.036,208,-0.933,0.514,100,1345714.000,0.139,0.333,32.949,0.012,2.749,0.364,0.638
16,2.038E-5,234.124,225,237,0.514,0.323,0.037,0.510,0.320,0.007,0.007,0.008,0.003,45.337,0.184,0.008,0.005,235,-1.216,0.595,100,180041.000,0.511,0.326,57.265,0.004,2.183,0.458,0.684
17,2.348E-4,178.810,80,237,0.352,0.358,0.103,0.342,0.346,0.021,0.022,0.022,0.014,42.917,0.280,0.026,0.042,190,-0.410,-1.234,100,1584255.000,0.347,0.368,57.113,0.018,1.605,0.623,0.718
18,2.189E-5,221.745,188,237,0.113,0.423,0.030,0.110,0.420,0.007,0.006,0.006,0.005,23.545,0.302,0.007,0.005,226,-0.715,-0.695,100,183161.000,0.110,0.425,27.121,0.006,1.255,0.797,0.786
19,0.001,191.767,4,237,0.297,0.472,0.643,0.277,0.449,0.041,0.053,0.043,0.035,94.517,0.037,0.053,0.230,222,-1.411,0.825,100,8697608.000,0.292,0.449,100.008,0.040,1.235,0.810,0.753
20,2.361E-5,231.719,188,237,0.255,0.499,0.057,0.251,0.495,0.008,0.008,0.007,0.004,144.305,0.091,0.011,0.005,235,-2.636,8.013,100,206462.000,0.252,0.495,128.108,0.006,1.681,0.595,0.534
21,2.578E-5,236.244,232,237,0.335,0.509,0.143,0.330,0.503,0.011,0.011,0.006,0.005,125.387,0.016,0.012,0.006,236,-1.460,4.117,100,229865.000,0.331,0.504,139.485,0.010,1.254,0.798,0.314
