 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,9.599E-5,73.626,0,169,0.103,0.014,0.091,0.096,0.008,0.013,0.012,0.011,0.011,100.742,0.147,0.014,0.007,78,0.070,-1.708,100,2113877,0.098,0.009,133.014,0.012,1.026,0.975,0.794
2,4.259E-5,122.636,6,169,0.083,0.018,0.056,0.078,0.013,0.010,0.009,0.010,0.005,33.438,0.171,0.011,0.005,126,-0.542,-0.490,100,1562139,0.078,0.020,27.553,0.006,1.878,0.532,0.817
3,6.693E-4,58.055,0,169,0.038,0.062,0.486,0.022,0.042,0.032,0.050,0.041,0.021,107.418,0.036,0.051,0.039,0,0.529,-1.479,100,11621836,0.038,0.042,99.173,0.029,1.944,0.514,0.622
4,1.678E-4,75.593,0,169,0.210,0.072,0.130,0.199,0.064,0.020,0.016,0.017,0.013,170.235,0.124,0.021,0.013,84,0.041,-1.619,100,3793944,0.199,0.067,157.356,0.015,1.277,0.783,0.784
5,7.928E-5,63.017,0,169,0.032,0.111,0.087,0.026,0.104,0.013,0.014,0.013,0.008,54.421,0.133,0.016,0.005,40,0.356,-1.563,100,1494330,0.030,0.119,56.547,0.011,1.587,0.630,0.589
6,8.438E-5,69.669,0,169,0.148,0.114,0.072,0.143,0.108,0.010,0.014,0.014,0.008,70.197,0.205,0.014,0.006,65,0.183,-1.570,100,1758304,0.146,0.121,73.346,0.009,1.791,0.558,0.834
7,1.323E-4,71.745,0,169,0.121,0.151,0.185,0.113,0.144,0.015,0.017,0.014,0.012,6.985,0.048,0.017,0.009,65,0.187,-1.728,100,2839077,0.120,0.144,104.083,0.015,1.163,0.860,0.703
