 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.050E-4,107.032,0,148,0.309,0.016,0.086,0.296,0.010,0.025,0.012,0.026,0.005,18.379,0.180,0.027,0.011,117,-0.852,-0.081,100,643158.000,0.296,0.022,22.011,0.007,5.100,0.196,0.655
2,2.070E-4,63.555,0,148,0.438,0.025,0.097,0.428,0.018,0.022,0.018,0.018,0.015,14.091,0.278,0.024,0.013,65,0.137,-1.535,100,753187.000,0.433,0.035,44.119,0.018,1.191,0.840,0.736
3,7.093E-5,64.601,0,148,0.171,0.028,0.051,0.165,0.023,0.012,0.010,0.011,0.008,25.054,0.342,0.013,0.005,65,0.147,-1.639,100,262345.000,0.167,0.034,49.399,0.010,1.295,0.772,0.754
4,4.473E-5,96.953,0,148,0.183,0.039,0.045,0.178,0.034,0.010,0.010,0.008,0.007,112.559,0.274,0.011,0.004,104,-0.533,-0.477,100,248297.000,0.181,0.034,123.887,0.009,1.252,0.799,0.695
5,2.975E-5,101.417,0,148,0.125,0.042,0.035,0.121,0.038,0.008,0.009,0.008,0.005,129.815,0.301,0.010,0.003,117,-0.863,-0.273,100,172714.000,0.124,0.038,117.277,0.007,1.532,0.653,0.690
6,1.916E-4,60.731,0,148,0.139,0.050,0.122,0.130,0.040,0.020,0.024,0.020,0.012,120.600,0.161,0.027,0.012,56,0.224,-1.550,100,666035.000,0.130,0.040,114.397,0.017,1.714,0.583,0.610
7,1.102E-4,39.935,0,148,0.215,0.063,0.067,0.207,0.057,0.017,0.014,0.016,0.009,52.089,0.310,0.019,0.004,0,0.925,-0.754,100,252068.000,0.207,0.067,29.995,0.010,1.874,0.534,0.761
8,1.283E-4,95.304,0,148,0.224,0.086,0.132,0.213,0.063,0.019,0.042,0.027,0.006,71.734,0.092,0.044,0.012,104,-0.695,-0.552,100,699909.000,0.213,0.105,73.152,0.012,4.327,0.231,0.348
9,9.840E-5,49.155,0,148,0.137,0.071,0.070,0.128,0.065,0.017,0.012,0.013,0.009,13.090,0.254,0.017,0.005,10,0.620,-1.305,100,276942.000,0.128,0.071,178.698,0.012,1.425,0.702,0.691
10,2.068E-5,117.394,48,148,0.501,0.080,0.024,0.498,0.078,0.007,0.004,0.007,0.004,6.350,0.446,0.007,0.002,117,-0.492,-0.776,100,138994.000,0.498,0.082,14.534,0.004,1.694,0.590,0.857
