 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.611E-5,215.705,200,222,0.513,0.031,0.030,0.509,0.026,0.008,0.009,0.008,0.007,107.857,0.649,0.009,0.010,217,-0.938,0.642,100,375326,0.512,0.026,113.749,0.008,1.155,0.866,0.882
2,3.911E-4,146.870,4,222,0.293,0.105,0.162,0.278,0.091,0.031,0.031,0.026,0.019,63.432,0.188,0.032,0.057,166,-0.571,-1.082,100,2167502,0.278,0.111,10.852,0.024,1.364,0.733,0.674
3,2.730E-4,170.671,62,222,0.237,0.134,0.132,0.216,0.124,0.035,0.020,0.029,0.012,159.087,0.196,0.036,0.047,174,-0.547,-0.612,100,1758592,0.216,0.129,163.668,0.018,2.397,0.417,0.608
4,2.003E-5,185.390,143,222,0.182,0.147,0.018,0.179,0.145,0.005,0.005,0.005,0.005,69.487,0.787,0.006,0.004,185,0.016,-1.323,100,140155,0.179,0.149,37.875,0.005,1.130,0.885,0.908
5,2.324E-4,149.941,31,222,0.246,0.183,0.103,0.231,0.174,0.027,0.018,0.026,0.012,7.267,0.277,0.027,0.035,153,-0.325,-0.986,100,1314984,0.231,0.183,174.046,0.016,2.215,0.451,0.729
6,1.618E-4,149.785,27,222,0.342,0.183,0.057,0.334,0.175,0.015,0.016,0.017,0.012,131.881,0.619,0.018,0.024,153,-0.395,-0.924,100,914440,0.334,0.178,148.050,0.012,1.463,0.683,0.912
7,2.170E-5,191.894,145,222,0.507,0.239,0.026,0.503,0.236,0.006,0.007,0.006,0.005,117.328,0.419,0.007,0.004,196,-0.322,-1.275,100,157161,0.505,0.243,77.619,0.006,1.143,0.875,0.773
8,2.395E-5,214.290,198,222,0.017,0.253,0.035,0.014,0.250,0.007,0.006,0.006,0.005,132.872,0.252,0.007,0.005,216,-0.688,-0.586,100,193718,0.014,0.255,30.735,0.006,1.039,0.962,0.747
9,0.001,141.906,0,222,0.573,0.302,0.305,0.546,0.281,0.051,0.044,0.043,0.031,38.772,0.140,0.052,0.147,169,-0.676,-0.970,100,5555775,0.546,0.305,6.857,0.033,1.377,0.726,0.796
10,3.275E-5,218.888,209,222,0.648,0.341,0.079,0.643,0.337,0.011,0.008,0.008,0.005,169.917,0.066,0.012,0.007,219,-0.979,0.635,100,270546,0.643,0.339,163.610,0.008,1.551,0.645,0.556
11,9.426E-5,179.810,85,222,0.195,0.417,0.054,0.189,0.410,0.011,0.013,0.012,0.010,60.971,0.399,0.013,0.017,186,-0.623,-0.637,100,639585,0.192,0.423,75.793,0.011,1.182,0.846,0.861
