 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.704E-4,78.951,0,183,0.162,0.055,0.198,0.152,0.037,0.022,0.038,0.032,0.011,72.356,0.087,0.039,0.021,84,0.094,-1.518,100,6385713.000,0.153,0.074,70.626,0.019,2.968,0.337,0.522
2,1.355E-4,132.423,0,183,0.217,0.062,0.165,0.198,0.041,0.033,0.035,0.027,0.006,51.860,0.063,0.048,0.018,145,-0.705,-0.283,100,5367383.000,0.198,0.076,46.421,0.012,4.272,0.234,0.374
3,1.537E-4,65.368,0,183,0.053,0.072,0.125,0.044,0.056,0.017,0.029,0.025,0.008,71.397,0.125,0.030,0.010,40,0.429,-1.488,100,3005928.000,0.049,0.084,75.450,0.013,3.269,0.306,0.564
4,7.217E-5,86.743,0,183,0.078,0.100,0.081,0.070,0.094,0.015,0.013,0.014,0.007,141.535,0.138,0.016,0.006,96,-0.090,-1.570,100,1872442.000,0.070,0.099,160.862,0.010,2.016,0.496,0.636
5,1.932E-4,71.410,0,183,0.031,0.121,0.136,0.014,0.111,0.027,0.026,0.024,0.010,142.428,0.132,0.033,0.014,54,0.251,-1.668,100,4126925.000,0.016,0.111,129.780,0.018,2.423,0.413,0.473
6,8.283E-5,117.855,0,183,0.195,0.124,0.085,0.190,0.118,0.011,0.013,0.014,0.007,106.341,0.144,0.016,0.010,126,-0.834,-0.263,100,2919738.000,0.190,0.118,131.379,0.009,1.933,0.517,0.747
7,5.582E-5,71.934,0,183,0.076,0.139,0.060,0.071,0.133,0.010,0.011,0.009,0.008,112.334,0.192,0.012,0.004,54,0.263,-1.579,100,1201018.000,0.071,0.133,129.588,0.009,1.180,0.847,0.698
