 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.221E-4,141.081,69,186,0.272,0.015,0.072,0.265,0.007,0.014,0.019,0.015,0.011,71.360,0.298,0.020,0.017,147,-0.365,-1.047,100,649818.000,0.271,0.025,68.459,0.013,1.364,0.733,0.697
2,1.319E-4,128.961,60,186,0.255,0.024,0.056,0.247,0.017,0.015,0.014,0.014,0.012,44.050,0.523,0.015,0.017,131,-0.155,-1.091,100,641841.000,0.249,0.028,38.853,0.013,1.093,0.915,0.853
3,2.406E-5,174.915,141,186,0.286,0.022,0.036,0.281,0.019,0.009,0.006,0.007,0.004,13.269,0.236,0.009,0.004,177,-1.074,1.059,100,158823.000,0.281,0.022,8.130,0.006,1.593,0.628,0.620
4,5.170E-5,153.022,89,186,0.213,0.031,0.047,0.209,0.024,0.007,0.014,0.013,0.005,99.598,0.299,0.015,0.008,158,-0.510,-0.872,100,298545.000,0.210,0.024,113.114,0.006,2.574,0.388,0.689
5,5.302E-5,162.310,115,186,0.592,0.052,0.041,0.584,0.049,0.014,0.007,0.012,0.005,175.062,0.401,0.014,0.009,168,-0.610,-0.683,100,324782.000,0.584,0.052,9.574,0.007,2.314,0.432,0.792
6,4.062E-4,114.716,31,186,0.396,0.074,0.113,0.386,0.059,0.021,0.038,0.032,0.016,82.884,0.397,0.039,0.047,120,0.021,-1.402,100,1758365.000,0.393,0.097,81.290,0.020,2.010,0.498,0.757
7,8.474E-5,164.313,121,186,0.600,0.065,0.057,0.589,0.061,0.020,0.008,0.019,0.006,169.555,0.332,0.020,0.014,168,-0.483,-0.667,100,525472.000,0.589,0.063,164.624,0.007,3.328,0.301,0.790
8,3.834E-5,139.905,85,186,0.203,0.087,0.028,0.199,0.083,0.009,0.007,0.010,0.005,148.005,0.625,0.010,0.005,140,-0.019,-1.210,100,202443.000,0.200,0.084,139.600,0.006,1.924,0.520,0.884
9,4.481E-5,141.211,97,186,0.118,0.095,0.032,0.112,0.090,0.010,0.010,0.012,0.005,36.395,0.550,0.013,0.006,140,0.146,-0.968,100,238787.000,0.114,0.100,48.674,0.005,2.678,0.373,0.861
10,7.642E-5,138.577,89,186,0.098,0.105,0.041,0.093,0.100,0.010,0.013,0.012,0.008,110.934,0.571,0.013,0.011,136,0.299,-0.928,100,399657.000,0.095,0.100,102.680,0.009,1.374,0.728,0.876
11,2.250E-5,153.633,110,186,0.403,0.114,0.022,0.399,0.112,0.007,0.005,0.008,0.004,166.081,0.590,0.008,0.003,152,-0.071,-1.112,100,130434.000,0.400,0.112,150.255,0.004,2.204,0.454,0.847
12,4.998E-5,158.747,126,186,0.415,0.123,0.036,0.410,0.119,0.010,0.009,0.010,0.007,129.583,0.481,0.011,0.008,158,0.144,-0.926,100,299397.000,0.411,0.119,142.633,0.007,1.501,0.666,0.834
13,1.375E-4,148.304,89,186,0.343,0.138,0.060,0.334,0.132,0.019,0.014,0.019,0.009,155.229,0.477,0.020,0.020,148,-0.225,-0.804,100,769552.000,0.335,0.133,157.416,0.011,2.124,0.471,0.831
14,7.409E-5,122.918,65,186,0.441,0.158,0.040,0.436,0.152,0.012,0.012,0.013,0.007,51.956,0.592,0.014,0.009,121,0.147,-1.261,100,343679.000,0.439,0.164,52.595,0.008,1.742,0.574,0.890
15,4.099E-4,116.497,29,186,0.591,0.175,0.119,0.578,0.152,0.023,0.037,0.028,0.018,88.014,0.366,0.037,0.048,115,-0.053,-1.230,100,1801983.000,0.592,0.152,97.776,0.023,1.549,0.646,0.762
16,8.072E-5,129.748,60,186,0.534,0.163,0.043,0.527,0.158,0.014,0.011,0.013,0.008,142.958,0.543,0.015,0.010,133,-0.128,-1.337,100,395211.000,0.527,0.160,158.199,0.009,1.554,0.644,0.880
