 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.598E-4,148.246,71,193,0.428,0.009,0.089,0.419,8.233E-4,0.017,0.018,0.018,0.012,54.505,0.254,0.021,0.024,157,-0.603,-0.766,100,1712386.000,0.420,0.019,53.386,0.014,1.526,0.655,0.823
2,3.769E-5,170.611,118,193,0.015,0.007,0.041,0.011,0.002,0.008,0.008,0.009,0.005,142.437,0.277,0.010,0.006,176,-0.558,-0.489,100,464916.000,0.012,0.003,129.094,0.007,1.594,0.627,0.751
3,6.066E-5,180.979,157,193,0.459,0.009,0.065,0.455,0.004,0.008,0.012,0.012,0.006,102.574,0.182,0.014,0.011,182,-0.061,-0.137,100,793594.000,0.456,0.004,117.229,0.008,1.931,0.518,0.742
4,3.313E-5,174.619,143,193,0.360,0.012,0.034,0.356,0.009,0.008,0.006,0.007,0.006,165.934,0.364,0.008,0.006,176,-0.444,-0.292,100,418212.000,0.356,0.012,4.268,0.006,1.245,0.803,0.861
5,1.720E-4,155.454,50,193,0.178,0.018,0.148,0.163,0.011,0.027,0.016,0.023,0.010,4.144,0.099,0.027,0.027,170,-1.047,0.187,100,1932921.000,0.163,0.015,6.150,0.015,2.410,0.415,0.524
6,2.704E-5,172.339,118,193,0.296,0.017,0.035,0.293,0.013,0.006,0.007,0.007,0.005,93.173,0.270,0.007,0.005,176,-0.642,-0.326,100,336922.000,0.293,0.014,127.235,0.006,1.239,0.807,0.801
7,2.266E-5,172.892,118,193,0.010,0.017,0.034,0.004,0.015,0.010,0.005,0.010,0.003,167.807,0.239,0.011,0.004,176,-0.683,-0.013,100,283197.000,0.004,0.016,169.066,0.004,3.633,0.275,0.678
8,2.072E-5,181.920,157,193,0.406,0.020,0.038,0.402,0.016,0.007,0.007,0.008,0.003,46.174,0.179,0.009,0.004,182,-0.243,-0.432,100,272516.000,0.402,0.023,47.121,0.004,2.221,0.450,0.717
9,3.632E-5,144.007,62,193,0.282,0.021,0.034,0.278,0.016,0.007,0.009,0.008,0.006,72.048,0.397,0.009,0.005,157,-0.466,-1.122,100,378163.000,0.282,0.026,84.999,0.006,1.421,0.704,0.836
10,2.408E-5,165.694,101,193,0.262,0.022,0.041,0.258,0.019,0.009,0.006,0.007,0.004,161.844,0.183,0.009,0.004,176,-0.937,-0.059,100,288473.000,0.258,0.023,174.068,0.006,1.630,0.614,0.616
11,2.437E-5,167.476,118,193,0.092,0.026,0.033,0.089,0.023,0.008,0.006,0.007,0.004,165.777,0.284,0.009,0.004,170,-0.636,-0.447,100,295093.000,0.090,0.023,148.241,0.006,1.755,0.570,0.759
12,1.250E-4,138.450,50,193,0.223,0.030,0.062,0.214,0.024,0.016,0.013,0.015,0.011,158.217,0.404,0.016,0.017,143,-0.341,-0.722,100,1251172.000,0.214,0.028,167.560,0.012,1.378,0.726,0.845
13,5.634E-5,178.438,118,193,0.419,0.029,0.071,0.413,0.025,0.012,0.010,0.013,0.006,153.299,0.139,0.013,0.010,182,-0.922,0.847,100,726778.000,0.414,0.027,151.557,0.008,2.232,0.448,0.719
14,5.443E-5,155.534,91,193,0.353,0.030,0.047,0.349,0.025,0.010,0.010,0.010,0.007,117.076,0.308,0.012,0.008,163,-0.402,-1.068,100,612026.000,0.351,0.025,131.082,0.008,1.466,0.682,0.787
15,7.048E-5,167.322,101,193,0.086,0.035,0.083,0.081,0.025,0.009,0.018,0.016,0.006,105.865,0.130,0.018,0.012,176,-0.784,-0.222,100,852508.000,0.086,0.025,95.856,0.009,2.955,0.338,0.584
16,3.364E-5,159.828,91,193,0.057,0.032,0.036,0.053,0.028,0.007,0.008,0.008,0.006,115.493,0.322,0.009,0.005,163,-0.576,-0.539,100,388701.000,0.053,0.028,130.684,0.007,1.361,0.735,0.768
17,1.978E-5,165.947,118,193,0.129,0.032,0.021,0.126,0.029,0.006,0.006,0.006,0.004,63.504,0.553,0.006,0.003,170,-0.198,-0.951,100,237304.000,0.128,0.035,76.759,0.005,1.290,0.775,0.874
18,7.388E-5,142.277,71,193,0.245,0.037,0.045,0.239,0.031,0.011,0.011,0.013,0.007,46.948,0.450,0.014,0.011,143,0.075,-1.057,100,759904.000,0.239,0.041,41.915,0.008,1.778,0.562,0.861
19,6.717E-5,160.370,91,193,0.069,0.039,0.066,0.061,0.034,0.016,0.011,0.016,0.005,21.546,0.193,0.017,0.011,163,-0.579,-0.516,100,778758.000,0.062,0.044,26.038,0.008,2.863,0.349,0.628
20,1.299E-4,135.692,50,193,0.435,0.045,0.076,0.428,0.037,0.012,0.017,0.015,0.011,70.800,0.284,0.019,0.018,143,-0.389,-1.262,100,1274008.000,0.431,0.054,61.220,0.012,1.435,0.697,0.844
21,3.508E-5,173.179,118,193,0.156,0.041,0.045,0.153,0.037,0.009,0.009,0.007,0.006,152.907,0.214,0.010,0.006,176,-0.859,0.203,100,439181.000,0.153,0.038,150.341,0.008,1.173,0.853,0.684
22,4.424E-5,167.511,101,193,0.055,0.044,0.058,0.050,0.040,0.010,0.010,0.009,0.006,120.736,0.167,0.012,0.007,176,-0.783,-0.184,100,535699.000,0.051,0.040,133.025,0.009,1.469,0.681,0.567
23,9.041E-5,133.929,50,193,0.024,0.046,0.076,0.015,0.040,0.015,0.012,0.015,0.008,156.506,0.198,0.016,0.012,143,-0.294,-1.328,100,875359.000,0.017,0.042,139.764,0.009,1.849,0.541,0.758
24,6.742E-5,128.662,27,193,0.194,0.046,0.051,0.188,0.041,0.012,0.010,0.010,0.008,3.428,0.326,0.012,0.009,134,-0.125,-1.477,100,627097.000,0.188,0.046,18.094,0.010,1.210,0.827,0.742
