 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.180E-4,129.849,71,171,0.654,0.022,0.080,0.648,0.009,0.012,0.024,0.025,0.011,90.948,0.427,0.025,0.028,131,-0.158,-1.161,100,1068271,0.653,0.034,78.170,0.012,2.229,0.449,0.890
2,1.478E-4,111.920,40,171,0.370,0.022,0.057,0.363,0.013,0.013,0.017,0.017,0.011,117.365,0.573,0.019,0.017,112,-0.140,-1.124,100,624179,0.367,0.013,113.658,0.012,1.538,0.650,0.896
3,2.528E-5,127.708,78,171,0.091,0.016,0.022,0.087,0.013,0.006,0.007,0.006,0.005,74.594,0.643,0.007,0.003,127,0.042,-1.275,100,121833,0.091,0.020,74.624,0.006,1.105,0.905,0.873
4,8.167E-5,105.417,29,171,0.183,0.035,0.044,0.179,0.029,0.010,0.013,0.012,0.009,91.590,0.538,0.013,0.009,106,0.003,-1.298,100,324894,0.182,0.042,77.005,0.010,1.272,0.786,0.858
5,1.311E-4,111.111,29,171,0.535,0.036,0.050,0.528,0.030,0.013,0.013,0.014,0.012,130.075,0.656,0.015,0.015,117,-0.231,-1.237,100,549778,0.530,0.030,132.745,0.013,1.119,0.893,0.948
6,1.258E-4,140.325,76,171,0.278,0.057,0.077,0.272,0.046,0.012,0.024,0.021,0.008,102.402,0.268,0.024,0.018,141,-0.583,-0.348,100,665982,0.276,0.070,84.946,0.010,2.666,0.375,0.675
7,1.213E-4,121.926,50,171,0.386,0.054,0.065,0.378,0.047,0.017,0.014,0.018,0.009,142.028,0.360,0.021,0.015,130,-0.431,-1.021,100,557932,0.378,0.047,142.046,0.010,2.116,0.473,0.751
8,2.570E-5,142.705,112,171,0.242,0.059,0.028,0.237,0.056,0.010,0.006,0.010,0.003,21.170,0.405,0.010,0.004,141,0.187,-1.257,100,138424,0.237,0.061,21.631,0.005,2.943,0.340,0.694
9,2.321E-5,145.043,112,171,0.351,0.062,0.021,0.348,0.059,0.007,0.006,0.007,0.004,37.626,0.643,0.007,0.003,145,-0.074,-1.176,100,127058,0.348,0.063,23.703,0.005,1.594,0.628,0.853
10,2.755E-4,106.331,25,171,0.508,0.074,0.114,0.496,0.065,0.031,0.018,0.027,0.013,4.402,0.266,0.032,0.029,106,-0.047,-1.316,100,1105521,0.496,0.078,12.177,0.018,2.113,0.473,0.695
11,4.447E-4,98.151,23,171,0.442,0.082,0.118,0.428,0.067,0.027,0.032,0.027,0.021,104.258,0.403,0.033,0.044,94,0.171,-1.334,100,1646971,0.436,0.067,101.699,0.023,1.271,0.787,0.825
12,1.501E-4,120.045,40,171,0.181,0.079,0.085,0.173,0.070,0.016,0.021,0.017,0.011,52.135,0.260,0.024,0.018,126,-0.421,-0.859,100,679935,0.176,0.090,55.430,0.013,1.581,0.632,0.676
13,3.516E-5,156.714,133,171,0.500,0.087,0.038,0.495,0.082,0.010,0.010,0.011,0.004,141.212,0.301,0.014,0.006,158,-0.207,-1.360,100,207960,0.495,0.082,136.444,0.005,2.741,0.365,0.752
14,2.238E-4,122.055,50,171,0.365,0.110,0.113,0.353,0.089,0.022,0.035,0.029,0.010,65.756,0.221,0.036,0.027,126,-0.273,-0.866,100,1030997,0.353,0.120,59.613,0.013,2.988,0.335,0.605
15,1.296E-4,138.103,78,171,0.103,0.110,0.082,0.091,0.098,0.021,0.020,0.015,0.011,41.573,0.244,0.021,0.018,141,-0.444,-0.776,100,675184,0.099,0.118,71.424,0.016,1.379,0.725,0.574
16,2.303E-5,159.934,140,171,0.660,0.114,0.026,0.656,0.110,0.007,0.007,0.008,0.004,45.140,0.418,0.009,0.004,159,-0.291,-0.903,100,138983,0.657,0.117,41.987,0.004,1.977,0.506,0.842
17,2.018E-4,127.125,63,171,0.172,0.121,0.101,0.161,0.112,0.020,0.018,0.017,0.015,31.186,0.247,0.020,0.026,130,-0.216,-1.135,100,967931,0.161,0.117,172.194,0.017,1.145,0.873,0.777
18,1.979E-5,155.357,118,171,0.260,0.117,0.024,0.258,0.113,0.005,0.008,0.007,0.004,70.108,0.418,0.008,0.003,159,-0.750,-0.479,100,116052,0.258,0.121,84.174,0.004,2.014,0.496,0.803
19,1.527E-4,121.619,50,171,0.404,0.129,0.102,0.392,0.118,0.021,0.021,0.017,0.011,34.165,0.183,0.023,0.019,126,-0.329,-0.953,100,700888,0.393,0.133,41.225,0.014,1.552,0.644,0.622
20,2.052E-4,114.645,50,171,0.097,0.171,0.075,0.088,0.163,0.020,0.017,0.019,0.014,31.995,0.454,0.022,0.024,112,0.041,-0.996,100,887812,0.088,0.176,24.444,0.015,1.395,0.717,0.853
21,4.023E-5,146.416,110,171,0.475,0.174,0.035,0.472,0.168,0.006,0.012,0.011,0.005,91.534,0.410,0.013,0.006,147,-0.145,-1.166,100,222260,0.475,0.180,76.675,0.006,2.367,0.423,0.800
22,8.360E-5,113.953,46,171,0.635,0.175,0.040,0.629,0.168,0.011,0.011,0.012,0.009,49.062,0.672,0.014,0.010,112,-0.029,-1.253,100,359521,0.630,0.179,52.306,0.009,1.391,0.719,0.923
23,4.037E-4,110.491,33,171,0.404,0.197,0.175,0.388,0.178,0.032,0.036,0.030,0.017,28.484,0.166,0.042,0.045,110,-0.018,-1.241,100,1683114,0.389,0.207,43.283,0.031,1.800,0.555,0.514
24,4.184E-5,123.970,69,171,0.391,0.187,0.029,0.387,0.181,0.007,0.010,0.009,0.006,93.947,0.609,0.011,0.005,123,0.039,-1.239,100,195748,0.391,0.192,81.995,0.007,1.624,0.616,0.877
25,1.136E-4,130.704,69,171,0.627,0.198,0.061,0.616,0.194,0.021,0.008,0.022,0.007,5.837,0.386,0.022,0.015,131,-0.196,-0.833,100,560196,0.616,0.201,16.579,0.008,3.206,0.312,0.780
26,1.779E-4,119.159,54,171,0.301,0.213,0.077,0.295,0.200,0.013,0.022,0.019,0.012,91.923,0.378,0.023,0.021,118,-0.035,-1.056,100,799796,0.298,0.200,112.180,0.013,1.516,0.660,0.810
27,6.797E-5,129.679,71,171,0.021,0.217,0.035,0.015,0.212,0.011,0.010,0.012,0.007,145.946,0.710,0.012,0.009,133,-0.239,-1.112,100,332627,0.015,0.214,149.036,0.008,1.636,0.611,0.940
28,7.936E-5,137.793,96,171,0.635,0.223,0.039,0.629,0.219,0.012,0.008,0.012,0.008,175.143,0.651,0.013,0.011,136,0.136,-1.223,100,412691.000,0.630,0.220,150.440,0.008,1.420,0.704,0.928
29,1.037E-4,161.251,137,171,0.149,0.229,0.088,0.137,0.222,0.022,0.011,0.021,0.006,11.812,0.169,0.022,0.017,163,-0.503,-0.571,100,630813,0.137,0.227,177.910,0.009,3.309,0.302,0.592
30,2.843E-5,136.152,82,171,0.218,0.226,0.025,0.215,0.223,0.007,0.007,0.007,0.005,47.150,0.558,0.008,0.004,141,-0.365,-1.251,100,146091,0.217,0.230,53.616,0.006,1.350,0.741,0.838
31,2.390E-5,133.273,82,171,0.319,0.242,0.022,0.316,0.238,0.006,0.007,0.006,0.005,86.691,0.600,0.007,0.003,131,-0.154,-0.968,100,120212,0.318,0.238,105.376,0.006,1.164,0.859,0.840
32,2.165E-4,123.869,50,171,0.330,0.252,0.104,0.319,0.242,0.022,0.023,0.022,0.013,142.063,0.251,0.025,0.027,130,-0.395,-1.060,100,1012255,0.324,0.242,115.747,0.017,1.750,0.571,0.698
33,4.855E-4,124.937,46,171,0.136,0.259,0.186,0.113,0.243,0.043,0.032,0.032,0.019,24.195,0.177,0.046,0.061,130,-0.402,-0.762,100,2289090,0.113,0.259,20.437,0.026,1.631,0.613,0.581
34,4.338E-5,127.969,82,171,0.046,0.252,0.028,0.043,0.249,0.008,0.008,0.009,0.006,57.942,0.693,0.009,0.006,127,0.088,-1.228,100,209486,0.045,0.257,54.118,0.007,1.413,0.708,0.934
35,2.030E-4,109.762,46,171,0.273,0.273,0.093,0.262,0.264,0.020,0.019,0.021,0.013,133.087,0.298,0.023,0.022,106,0.164,-1.257,100,840996,0.264,0.265,129.289,0.016,1.638,0.611,0.749
36,1.040E-4,113.379,44,171,0.206,0.273,0.049,0.199,0.266,0.014,0.012,0.014,0.010,148.636,0.552,0.015,0.012,117,-0.139,-1.252,100,444787,0.199,0.269,146.136,0.011,1.400,0.714,0.846
37,6.540E-5,153.521,101,171,0.452,0.282,0.073,0.446,0.268,0.013,0.025,0.022,0.004,61.724,0.155,0.027,0.010,158,-1.033,0.566,100,378889,0.446,0.293,66.982,0.007,5.704,0.175,0.481
38,7.152E-5,137.562,78,171,0.558,0.288,0.053,0.549,0.282,0.016,0.011,0.017,0.005,32.749,0.318,0.018,0.010,140,-0.331,-0.807,100,371281,0.549,0.292,32.829,0.008,3.151,0.317,0.719
39,1.623E-4,120.774,60,171,0.354,0.303,0.063,0.347,0.294,0.015,0.019,0.017,0.012,82.678,0.510,0.019,0.020,118,0.126,-0.939,100,739620,0.351,0.313,76.316,0.014,1.404,0.712,0.845
40,1.603E-4,106.213,46,171,0.527,0.303,0.059,0.518,0.296,0.017,0.014,0.017,0.012,151.559,0.572,0.019,0.017,96,0.353,-1.132,100,642694,0.520,0.296,145.751,0.013,1.493,0.670,0.872
41,1.783E-4,131.946,50,171,0.342,0.326,0.094,0.331,0.316,0.025,0.018,0.021,0.011,22.312,0.252,0.025,0.024,136,-0.694,0.055,100,887735.000,0.331,0.329,12.171,0.013,1.863,0.537,0.677
42,1.371E-4,113.402,44,171,0.443,0.327,0.070,0.432,0.318,0.019,0.016,0.015,0.011,25.244,0.348,0.020,0.016,112,0.010,-1.273,100,586517,0.433,0.329,31.855,0.012,1.375,0.727,0.730
43,1.873E-4,140.684,82,171,0.630,0.331,0.071,0.621,0.323,0.023,0.015,0.019,0.012,179.239,0.463,0.024,0.026,141,-0.535,-0.188,100,994357,0.621,0.335,18.560,0.015,1.586,0.631,0.793
44,1.227E-4,112.128,50,171,0.250,0.337,0.051,0.244,0.329,0.013,0.016,0.014,0.011,59.867,0.586,0.017,0.014,110,0.129,-1.231,100,519041,0.244,0.344,62.447,0.012,1.346,0.743,0.872
45,1.519E-4,116.231,40,171,0.615,0.351,0.076,0.603,0.343,0.022,0.014,0.019,0.010,23.187,0.333,0.022,0.018,123,-0.228,-1.416,100,666352,0.603,0.355,10.981,0.012,1.940,0.515,0.819
46,2.035E-4,114.563,38,171,0.137,0.362,0.078,0.126,0.353,0.021,0.018,0.020,0.013,39.693,0.419,0.023,0.023,112,-0.166,-1.092,100,879957,0.126,0.369,29.942,0.014,1.526,0.655,0.845
47,5.419E-5,122.511,50,171,0.540,0.370,0.030,0.536,0.365,0.008,0.010,0.009,0.008,90.270,0.744,0.010,0.007,127,-0.245,-1.167,100,250535,0.539,0.365,95.807,0.008,1.187,0.843,0.940
48,4.629E-5,154.772,127,171,0.046,0.430,0.038,0.040,0.425,0.010,0.010,0.012,0.005,137.860,0.405,0.013,0.007,157,-0.406,-0.717,100,270386,0.040,0.425,130.986,0.007,2.595,0.385,0.751
49,9.977E-5,135.420,63,171,0.409,0.433,0.055,0.401,0.428,0.016,0.010,0.014,0.009,4.377,0.414,0.016,0.014,137,-0.521,-0.494,100,509857.000,0.401,0.432,176.496,0.010,1.594,0.627,0.812
50,5.069E-5,138.330,84,171,0.646,0.447,0.034,0.641,0.444,0.011,0.008,0.011,0.006,19.928,0.561,0.011,0.007,140,-0.182,-1.078,100,264625,0.641,0.447,8.366,0.007,1.752,0.571,0.900
51,2.178E-4,115.003,25,171,0.023,0.459,0.077,0.011,0.451,0.023,0.015,0.022,0.013,170.019,0.465,0.023,0.025,121,-0.367,-1.062,100,945094,0.011,0.459,5.231,0.013,1.755,0.570,0.912
52,1.041E-4,121.302,40,171,0.260,0.464,0.059,0.254,0.457,0.014,0.013,0.012,0.011,73.064,0.376,0.015,0.013,130,-0.381,-1.186,100,476353,0.254,0.467,36.747,0.013,1.098,0.911,0.738
53,1.072E-4,134.524,73,171,0.539,0.462,0.062,0.530,0.457,0.019,0.011,0.019,0.007,18.138,0.346,0.021,0.014,137,-0.250,-1.023,100,544017,0.530,0.467,22.551,0.009,2.772,0.361,0.757
54,3.988E-5,134.160,63,171,0.517,0.469,0.034,0.513,0.463,0.008,0.011,0.012,0.004,56.724,0.430,0.012,0.005,140,-0.715,-0.320,100,201911,0.513,0.474,55.452,0.006,2.713,0.369,0.780
55,2.078E-5,163.316,147,171,0.649,0.476,0.025,0.646,0.472,0.005,0.008,0.008,0.003,67.507,0.423,0.009,0.003,165,-0.510,-0.921,100,128040.000,0.647,0.480,65.821,0.004,2.523,0.396,0.861
56,1.914E-4,126.427,40,171,0.164,0.483,0.080,0.154,0.473,0.019,0.024,0.025,0.010,122.039,0.373,0.027,0.024,133,-0.533,-0.815,100,913306,0.159,0.473,119.396,0.013,2.624,0.381,0.767
57,4.889E-5,150.645,101,171,0.309,0.496,0.044,0.306,0.489,0.006,0.015,0.013,0.005,91.975,0.324,0.015,0.007,154,-0.789,-0.044,100,277940,0.308,0.489,103.449,0.006,2.752,0.363,0.710
58,0.001,103.660,4,171,0.261,0.516,0.264,0.234,0.494,0.055,0.039,0.048,0.030,177.248,0.206,0.056,0.119,106,-0.224,-0.999,100,4476242,0.234,0.508,166.324,0.038,1.608,0.622,0.742
59,1.618E-4,129.130,40,171,0.131,0.513,0.082,0.116,0.507,0.024,0.013,0.019,0.011,159.547,0.304,0.025,0.021,137,-0.608,-0.727,100,788596,0.116,0.508,158.540,0.012,1.792,0.558,0.779
