 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.847E-5,155.556,96,197,0.456,0.018,0.028,0.452,0.014,0.007,0.008,0.008,0.006,80.199,0.599,0.008,0.006,156,-0.175,-1.116,100,422490.000,0.456,0.022,84.207,0.007,1.182,0.846,0.920
2,2.350E-4,151.265,69,197,0.094,0.033,0.156,0.078,0.027,0.036,0.017,0.030,0.010,4.000,0.122,0.036,0.036,152,-0.075,-0.715,100,2509192.000,0.078,0.034,2.473,0.017,3.092,0.323,0.556
3,4.250E-5,144.203,84,197,0.157,0.037,0.035,0.151,0.034,0.010,0.007,0.010,0.005,170.676,0.444,0.011,0.006,147,0.007,-1.138,100,432610.000,0.152,0.035,152.003,0.007,1.879,0.532,0.818
4,3.604E-5,168.940,120,197,0.024,0.038,0.045,0.017,0.035,0.013,0.007,0.011,0.004,157.349,0.221,0.014,0.006,173,-0.368,-1.009,100,429784.000,0.017,0.036,154.290,0.006,2.761,0.362,0.685
5,3.497E-5,132.452,62,197,0.380,0.041,0.027,0.375,0.037,0.008,0.008,0.010,0.005,136.327,0.583,0.010,0.005,131,0.094,-1.146,100,327024.000,0.376,0.037,135.000,0.005,2.053,0.487,0.915
6,1.407E-4,154.303,96,197,0.318,0.051,0.089,0.310,0.038,0.015,0.025,0.020,0.009,64.375,0.225,0.025,0.022,156,-0.054,-0.917,100,1533003.000,0.317,0.062,83.146,0.012,2.328,0.430,0.621
7,1.970E-5,175.876,126,197,0.008,0.043,0.029,0.005,0.040,0.007,0.007,0.007,0.004,45.038,0.295,0.009,0.003,182,-0.959,-0.216,100,244644.000,0.005,0.046,52.334,0.005,1.878,0.532,0.647
8,3.183E-5,183.225,152,197,0.446,0.044,0.053,0.441,0.040,0.011,0.008,0.011,0.004,32.725,0.142,0.012,0.006,182,-0.682,-0.396,100,411707.000,0.441,0.047,32.560,0.005,3.014,0.332,0.679
9,5.838E-5,171.461,136,197,0.183,0.046,0.043,0.177,0.041,0.011,0.009,0.011,0.007,32.214,0.403,0.012,0.010,170,0.143,-1.269,100,706591.000,0.177,0.048,24.814,0.008,1.515,0.660,0.868
10,6.730E-5,149.495,84,197,0.427,0.046,0.047,0.423,0.041,0.009,0.011,0.010,0.008,121.715,0.388,0.012,0.010,152,-0.069,-1.259,100,710252.000,0.425,0.041,119.110,0.008,1.277,0.783,0.902
11,2.691E-5,165.942,114,197,0.233,0.045,0.025,0.230,0.041,0.006,0.008,0.009,0.004,61.919,0.526,0.009,0.004,170,-0.336,-1.032,100,315289.000,0.232,0.049,69.814,0.005,2.129,0.470,0.845
12,3.240E-5,152.189,84,197,0.246,0.048,0.029,0.242,0.043,0.006,0.009,0.009,0.005,71.723,0.487,0.009,0.005,152,-0.069,-0.808,100,348056.000,0.243,0.051,52.386,0.006,1.923,0.520,0.822
13,3.764E-5,153.356,84,197,0.082,0.051,0.038,0.077,0.048,0.009,0.007,0.008,0.006,165.117,0.321,0.010,0.006,156,-0.227,-1.263,100,407467.000,0.077,0.051,164.055,0.007,1.315,0.760,0.799
14,1.966E-5,178.867,147,197,0.091,0.051,0.029,0.088,0.048,0.006,0.006,0.007,0.004,136.130,0.300,0.008,0.004,182,-0.352,-0.734,100,248268.000,0.088,0.048,129.352,0.005,1.924,0.520,0.699
15,2.184E-5,168.427,120,197,0.127,0.054,0.029,0.123,0.050,0.007,0.007,0.006,0.004,156.213,0.329,0.008,0.004,173,-0.508,-0.889,100,259715.000,0.126,0.050,119.310,0.006,1.384,0.723,0.733
16,2.538E-5,165.127,114,197,0.383,0.053,0.029,0.380,0.050,0.007,0.006,0.006,0.005,0.387,0.382,0.007,0.004,170,-0.220,-1.200,100,295907.000,0.380,0.053,21.251,0.006,1.122,0.892,0.868
17,3.369E-5,161.814,96,197,0.010,0.056,0.034,0.005,0.053,0.010,0.007,0.008,0.005,18.313,0.359,0.010,0.005,170,-0.672,-0.565,100,384794.000,0.005,0.056,16.955,0.007,1.460,0.685,0.731
18,6.734E-5,155.116,84,197,0.462,0.064,0.043,0.457,0.059,0.010,0.011,0.011,0.008,57.586,0.460,0.012,0.010,156,-0.257,-1.175,100,737422.000,0.461,0.070,75.822,0.008,1.326,0.754,0.897
19,8.003E-5,146.417,69,197,0.424,0.069,0.051,0.416,0.062,0.013,0.014,0.017,0.006,49.363,0.392,0.016,0.012,152,-0.437,-0.843,100,827254.000,0.418,0.075,47.643,0.008,2.771,0.361,0.811
20,2.533E-5,176.210,136,197,0.430,0.075,0.029,0.427,0.071,0.007,0.006,0.007,0.005,149.631,0.384,0.007,0.004,178,-0.316,-1.093,100,315063.000,0.427,0.073,150.489,0.005,1.404,0.712,0.844
21,7.764E-5,174.090,114,197,0.471,0.079,0.075,0.465,0.072,0.011,0.015,0.012,0.008,114.786,0.172,0.016,0.014,178,-0.850,0.108,100,954190.000,0.468,0.072,120.010,0.011,1.526,0.655,0.664
22,2.019E-5,148.926,96,197,0.041,0.085,0.020,0.039,0.082,0.005,0.006,0.006,0.005,74.156,0.629,0.006,0.003,147,0.297,-1.110,100,212219.000,0.041,0.088,76.239,0.005,1.249,0.800,0.906
23,4.197E-5,151.997,102,197,0.097,0.087,0.034,0.092,0.083,0.009,0.009,0.008,0.007,158.374,0.466,0.010,0.006,152,0.064,-1.117,100,450368.000,0.092,0.085,128.437,0.008,1.219,0.820,0.839
24,5.530E-5,145.994,84,197,0.078,0.090,0.038,0.074,0.084,0.007,0.012,0.012,0.006,83.760,0.474,0.012,0.008,147,-0.042,-1.227,100,569960.000,0.078,0.096,83.290,0.007,1.893,0.528,0.848
25,5.659E-5,137.929,69,197,0.176,0.089,0.041,0.171,0.084,0.010,0.010,0.009,0.008,150.989,0.423,0.010,0.008,136,0.187,-1.250,100,551025.000,0.175,0.084,90.651,0.009,1.178,0.849,0.821
26,2.839E-5,174.730,136,197,0.245,0.091,0.034,0.242,0.087,0.006,0.008,0.007,0.005,84.609,0.316,0.008,0.005,173,-0.177,-0.881,100,350158.000,0.243,0.094,59.931,0.006,1.287,0.777,0.802
27,2.662E-5,178.964,147,197,0.426,0.091,0.033,0.423,0.087,0.006,0.006,0.007,0.005,131.963,0.308,0.008,0.005,182,-0.404,-0.936,100,336274.000,0.423,0.088,131.269,0.006,1.390,0.719,0.837
28,1.587E-4,146.655,96,197,0.400,0.103,0.076,0.391,0.092,0.016,0.021,0.021,0.010,120.057,0.350,0.023,0.023,136,0.404,-0.799,100,1642686.000,0.398,0.092,111.016,0.012,2.103,0.476,0.863
29,6.509E-5,152.785,102,197,0.068,0.100,0.046,0.063,0.095,0.012,0.010,0.010,0.008,23.409,0.390,0.013,0.010,152,0.135,-1.205,100,702045.000,0.063,0.105,28.405,0.010,1.304,0.767,0.813
30,5.333E-5,150.696,96,197,0.228,0.101,0.039,0.223,0.096,0.010,0.009,0.010,0.007,29.936,0.449,0.010,0.008,156,-0.104,-1.303,100,567371.000,0.224,0.104,52.472,0.008,1.347,0.743,0.876
31,4.556E-5,157.970,96,197,0.026,0.105,0.041,0.020,0.100,0.012,0.008,0.009,0.006,166.447,0.333,0.012,0.007,161,-0.388,-0.967,100,508030.000,0.020,0.107,177.686,0.008,1.473,0.679,0.726
32,9.008E-5,143.995,84,197,0.360,0.107,0.048,0.355,0.101,0.011,0.013,0.013,0.009,59.337,0.495,0.014,0.013,147,0.027,-1.250,100,915666.000,0.357,0.114,56.049,0.010,1.552,0.644,0.896
33,4.968E-5,175.368,136,197,0.097,0.110,0.067,0.092,0.103,0.010,0.013,0.010,0.007,99.824,0.140,0.013,0.009,178,-0.306,-0.894,100,615015.000,0.099,0.103,94.276,0.010,1.467,0.682,0.595
34,7.502E-5,135.608,62,197,0.153,0.115,0.048,0.148,0.109,0.011,0.012,0.012,0.008,128.264,0.401,0.014,0.010,136,-0.018,-1.319,100,718182.000,0.149,0.109,120.619,0.009,1.399,0.715,0.821
35,2.900E-5,153.092,96,197,0.140,0.118,0.032,0.136,0.113,0.007,0.010,0.011,0.003,59.641,0.363,0.011,0.004,156,-0.191,-1.307,100,313380.000,0.137,0.122,55.154,0.004,3.050,0.328,0.770
36,8.607E-5,149.270,96,197,0.010,0.118,0.055,0.002,0.113,0.013,0.011,0.013,0.008,148.454,0.361,0.015,0.013,147,0.182,-1.185,100,906962.000,0.003,0.113,133.132,0.009,1.534,0.652,0.865
37,2.873E-5,164.166,114,197,0.316,0.132,0.028,0.312,0.128,0.007,0.007,0.007,0.005,44.044,0.476,0.008,0.005,161,-0.206,-0.894,100,332928.000,0.312,0.134,48.077,0.006,1.295,0.772,0.858
38,4.765E-5,158.945,102,197,0.412,0.136,0.034,0.409,0.131,0.007,0.009,0.009,0.006,103.342,0.519,0.010,0.008,156,-0.227,-0.898,100,534690.000,0.410,0.131,109.983,0.007,1.439,0.695,0.913
39,3.189E-5,181.280,147,197,0.014,0.136,0.036,0.009,0.133,0.008,0.006,0.008,0.005,16.276,0.316,0.009,0.006,182,-0.437,-0.337,100,408062.000,0.009,0.137,24.193,0.006,1.652,0.605,0.821
40,3.230E-5,160.994,114,197,0.242,0.140,0.040,0.238,0.136,0.008,0.010,0.008,0.005,58.509,0.250,0.011,0.005,156,-0.008,-1.215,100,367066.000,0.240,0.146,56.310,0.006,1.710,0.585,0.681
