 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.883E-5,183.040,130,196,0.468,0.010,0.044,0.463,0.007,0.011,0.007,0.010,0.005,167.735,0.257,0.011,0.007,184,-0.806,-0.309,100,513793.000,0.463,0.011,5.024,0.006,2.016,0.496,0.752
2,5.046E-5,151.101,80,196,0.085,0.013,0.037,0.080,0.008,0.010,0.009,0.010,0.006,39.690,0.454,0.011,0.008,156,-0.258,-1.134,100,551217.000,0.081,0.017,31.373,0.007,1.610,0.621,0.846
3,8.543E-5,144.508,80,196,0.141,0.017,0.052,0.133,0.011,0.013,0.013,0.015,0.007,136.865,0.390,0.016,0.012,148,0.156,-1.205,100,892481.000,0.135,0.012,132.563,0.008,2.006,0.499,0.846
4,4.594E-5,166.381,80,196,0.158,0.021,0.047,0.154,0.015,0.009,0.011,0.009,0.007,65.069,0.265,0.011,0.008,170,-0.632,-0.608,100,552552.000,0.156,0.015,97.792,0.008,1.324,0.755,0.728
5,2.500E-5,132.767,69,196,0.234,0.024,0.022,0.231,0.021,0.006,0.007,0.006,0.005,95.431,0.632,0.007,0.003,130,0.269,-1.271,100,239910.000,0.233,0.021,104.281,0.005,1.284,0.779,0.904
6,2.179E-5,169.957,112,196,0.252,0.028,0.026,0.248,0.025,0.008,0.006,0.008,0.004,143.093,0.406,0.009,0.004,184,-0.808,-0.658,100,267682.000,0.249,0.026,148.903,0.005,2.116,0.473,0.758
7,2.054E-5,178.731,148,196,0.395,0.028,0.025,0.391,0.026,0.008,0.004,0.007,0.004,1.669,0.402,0.008,0.004,184,-0.387,-1.203,100,265415.000,0.391,0.028,173.387,0.004,1.799,0.556,0.801
8,2.643E-5,175.516,130,196,0.297,0.035,0.031,0.294,0.031,0.006,0.006,0.007,0.005,41.079,0.357,0.008,0.005,177,-0.592,-0.743,100,335412.000,0.294,0.036,31.724,0.006,1.331,0.751,0.838
9,4.270E-5,148.863,80,196,0.246,0.036,0.041,0.242,0.032,0.008,0.009,0.008,0.007,122.013,0.322,0.010,0.006,156,-0.115,-1.331,100,459540.000,0.242,0.034,150.341,0.007,1.191,0.839,0.752
10,4.583E-5,180.674,130,196,0.469,0.037,0.047,0.464,0.032,0.010,0.010,0.012,0.005,49.458,0.261,0.013,0.008,184,-0.674,-0.854,100,598574.000,0.464,0.042,48.366,0.006,2.415,0.414,0.816
11,2.194E-5,175.886,112,196,0.035,0.039,0.027,0.032,0.037,0.007,0.006,0.008,0.004,22.066,0.387,0.008,0.004,177,-0.931,0.232,100,278955.000,0.032,0.040,17.613,0.004,2.080,0.481,0.808
