 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,7.141E-5,174.762,110,200,0.320,0.028,0.071,0.315,0.016,0.010,0.022,0.022,0.004,106.290,0.178,0.023,0.012,182,-0.930,-0.127,100,470983.000,0.320,0.016,99.866,0.006,5.228,0.191,0.573
2,3.853E-4,140.287,0,200,0.548,0.054,0.209,0.535,0.040,0.024,0.027,0.026,0.019,54.708,0.111,0.029,0.054,171,-0.958,-0.522,100,2039911.000,0.539,0.065,43.868,0.021,1.354,0.739,0.810
3,4.409E-5,192.216,171,200,0.107,0.048,0.060,0.103,0.042,0.008,0.011,0.009,0.006,68.499,0.152,0.011,0.008,193,-0.535,-0.686,100,319848.000,0.106,0.042,103.829,0.007,1.483,0.674,0.705
4,1.415E-4,125.804,0,200,0.314,0.109,0.062,0.304,0.103,0.021,0.012,0.019,0.009,160.604,0.457,0.022,0.018,141,-0.473,-1.043,100,671919.000,0.304,0.106,161.565,0.011,2.109,0.474,0.863
5,8.681E-5,161.049,94,200,0.099,0.120,0.070,0.091,0.108,0.013,0.022,0.018,0.006,68.143,0.223,0.023,0.014,164,-0.290,-0.989,100,527596.000,0.095,0.130,78.930,0.010,2.904,0.344,0.509
6,7.510E-5,148.240,33,200,0.331,0.147,0.053,0.323,0.142,0.013,0.011,0.011,0.008,153.739,0.339,0.014,0.011,164,-0.869,-0.433,100,420113.000,0.323,0.143,137.816,0.010,1.381,0.724,0.748
7,1.391E-4,108.352,0,200,0.318,0.162,0.073,0.311,0.156,0.021,0.015,0.016,0.011,35.546,0.329,0.022,0.015,112,-0.154,-1.429,100,568954.000,0.312,0.171,30.892,0.014,1.444,0.693,0.701
8,2.109E-5,172.356,110,200,0.347,0.206,0.025,0.343,0.202,0.006,0.007,0.006,0.004,92.384,0.437,0.007,0.004,177,-0.807,0.051,100,137195.000,0.347,0.209,79.919,0.006,1.479,0.676,0.770
9,2.229E-5,185.344,158,200,0.217,0.219,0.031,0.213,0.216,0.007,0.007,0.006,0.005,154.998,0.288,0.007,0.004,187,-0.390,-0.647,100,155874.000,0.213,0.219,7.595,0.006,1.349,0.741,0.715
10,1.346E-4,127.025,0,200,0.263,0.259,0.075,0.258,0.250,0.012,0.019,0.015,0.011,76.997,0.297,0.020,0.017,149,-0.731,-0.886,100,645285.000,0.261,0.269,65.898,0.012,1.376,0.727,0.736
11,1.431E-4,179.358,130,200,0.449,0.280,0.104,0.439,0.267,0.023,0.023,0.025,0.007,39.935,0.165,0.029,0.026,183,-0.886,-0.117,100,968892.000,0.440,0.288,44.775,0.012,3.541,0.282,0.566
12,7.218E-5,178.481,145,200,0.528,0.293,0.049,0.524,0.287,0.010,0.012,0.011,0.008,118.361,0.372,0.012,0.013,180,-0.075,-1.217,100,486181.000,0.527,0.287,99.593,0.010,1.337,0.748,0.834
13,8.803E-5,130.989,1,200,0.511,0.296,0.049,0.503,0.290,0.015,0.011,0.015,0.008,158.690,0.458,0.016,0.012,149,-0.646,-0.863,100,435147.000,0.503,0.294,156.571,0.009,1.878,0.532,0.841
14,1.254E-4,143.720,84,200,0.141,0.301,0.049,0.134,0.295,0.013,0.014,0.014,0.011,127.276,0.655,0.015,0.018,141,0.276,-0.992,100,680229.000,0.136,0.295,122.005,0.012,1.270,0.788,0.935
15,4.224E-5,171.206,99,200,0.234,0.306,0.039,0.230,0.300,0.009,0.012,0.014,0.004,58.961,0.343,0.014,0.007,178,-0.939,0.060,100,272903.000,0.230,0.312,53.924,0.005,3.714,0.269,0.757
16,1.138E-4,158.460,27,200,0.045,0.317,0.083,0.038,0.310,0.014,0.016,0.016,0.009,125.728,0.207,0.017,0.018,171,-1.152,0.761,100,680586.000,0.039,0.311,123.389,0.011,1.757,0.569,0.769
17,7.918E-5,153.386,23,200,0.117,0.371,0.069,0.108,0.366,0.015,0.011,0.012,0.009,4.360,0.208,0.015,0.012,170,-1.000,0.009,100,458317.000,0.108,0.372,17.650,0.011,1.331,0.751,0.712
18,7.271E-5,197.432,183,200,0.507,0.387,0.120,0.499,0.377,0.015,0.018,0.019,0.005,127.089,0.064,0.021,0.014,198,-1.170,1.320,100,541754.000,0.499,0.378,128.729,0.007,3.946,0.253,0.606
19,2.112E-4,134.543,0,200,0.278,0.400,0.106,0.270,0.391,0.019,0.020,0.019,0.015,58.529,0.238,0.022,0.028,164,-0.761,-0.952,100,1072574.000,0.274,0.410,59.036,0.017,1.276,0.784,0.797
20,2.070E-5,175.794,85,200,0.343,0.464,0.037,0.340,0.461,0.007,0.006,0.005,0.005,137.770,0.189,0.007,0.004,191,-1.388,0.761,100,137295.000,0.341,0.462,147.031,0.006,1.142,0.875,0.682
21,2.104E-5,198.884,193,200,0.246,0.470,0.093,0.239,0.466,0.013,0.007,0.008,0.003,21.795,0.030,0.013,0.004,199,-1.796,2.743,100,157914.000,0.239,0.472,19.983,0.007,2.591,0.386,0.342
