 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.818E-5,168.310,118,193,0.021,0.008,0.030,0.017,0.004,0.007,0.007,0.008,0.005,40.635,0.398,0.009,0.005,170,-0.298,-0.822,100,342847.000,0.017,0.010,38.904,0.006,1.685,0.594,0.839
2,2.389E-5,160.675,101,193,0.194,0.013,0.026,0.191,0.010,0.006,0.006,0.006,0.005,54.469,0.456,0.007,0.004,163,-0.454,-0.747,100,277485.000,0.193,0.016,64.747,0.006,1.167,0.857,0.844
3,2.108E-5,169.665,134,193,0.145,0.015,0.027,0.141,0.013,0.007,0.006,0.006,0.005,29.447,0.363,0.007,0.004,170,-0.394,-0.755,100,258569.000,0.141,0.016,10.389,0.006,1.301,0.769,0.749
4,1.148E-4,144.103,50,193,0.039,0.023,0.107,0.031,0.014,0.015,0.018,0.014,0.010,141.983,0.126,0.019,0.017,157,-0.678,-0.819,100,1195621.000,0.037,0.014,108.778,0.015,1.331,0.751,0.622
5,4.371E-5,136.441,62,193,0.310,0.020,0.033,0.306,0.015,0.007,0.009,0.009,0.006,84.687,0.496,0.009,0.006,143,-0.121,-1.260,100,431153.000,0.311,0.015,93.668,0.007,1.324,0.756,0.916
6,7.246E-5,178.371,143,193,0.455,0.026,0.080,0.449,0.017,0.011,0.018,0.020,0.005,114.490,0.143,0.020,0.013,182,-0.227,0.074,100,934308.000,0.450,0.017,118.072,0.006,4.159,0.240,0.670
7,1.500E-4,142.132,71,193,0.203,0.027,0.082,0.195,0.017,0.018,0.018,0.019,0.010,49.493,0.279,0.020,0.021,143,-0.076,-0.674,100,1541701.000,0.197,0.032,42.843,0.013,1.879,0.532,0.761
8,8.206E-5,175.965,118,193,0.221,0.026,0.094,0.213,0.019,0.015,0.015,0.013,0.008,43.035,0.117,0.018,0.014,182,-0.958,0.737,100,1043824.000,0.217,0.034,53.664,0.011,1.704,0.587,0.598
9,4.133E-5,160.367,91,193,0.101,0.027,0.041,0.098,0.020,0.007,0.011,0.010,0.006,85.166,0.309,0.011,0.007,163,-0.579,-0.159,100,479176.000,0.101,0.031,83.729,0.006,1.715,0.583,0.746
10,8.232E-5,154.688,91,193,0.408,0.027,0.065,0.400,0.021,0.015,0.009,0.015,0.007,6.446,0.241,0.015,0.013,157,-0.326,-1.054,100,920550.000,0.400,0.026,174.333,0.008,2.111,0.474,0.783
11,2.240E-4,141.732,50,193,0.317,0.036,0.156,0.310,0.023,0.019,0.032,0.023,0.012,78.451,0.116,0.033,0.032,157,-0.561,-1.009,100,2295638.000,0.317,0.055,76.361,0.017,1.905,0.525,0.579
12,2.191E-4,138.918,50,193,0.170,0.042,0.135,0.157,0.030,0.027,0.025,0.031,0.009,145.714,0.152,0.035,0.030,143,-0.457,-0.824,100,2200047.000,0.157,0.031,136.377,0.013,3.378,0.296,0.610
13,5.323E-5,173.034,118,193,0.247,0.041,0.063,0.240,0.034,0.012,0.014,0.010,0.006,119.706,0.169,0.014,0.009,176,-0.750,-0.037,100,665836.000,0.247,0.034,102.888,0.010,1.612,0.620,0.565
14,6.251E-5,135.267,62,193,0.280,0.040,0.044,0.275,0.035,0.010,0.011,0.010,0.008,130.470,0.398,0.011,0.008,143,-0.163,-1.252,100,611270.000,0.276,0.036,133.290,0.009,1.321,0.757,0.827
15,4.543E-5,162.462,101,193,0.147,0.041,0.039,0.142,0.036,0.009,0.010,0.010,0.006,131.637,0.371,0.011,0.007,163,-0.423,-0.725,100,533526.000,0.143,0.037,127.117,0.007,1.570,0.637,0.734
16,1.031E-4,149.444,91,193,0.349,0.042,0.063,0.339,0.036,0.017,0.012,0.015,0.009,172.636,0.325,0.017,0.015,143,-0.207,-1.073,100,1113803.000,0.339,0.040,165.118,0.011,1.635,0.612,0.786
17,1.217E-4,103.680,27,193,0.208,0.045,0.062,0.203,0.036,0.012,0.015,0.014,0.011,60.000,0.400,0.015,0.013,91,0.485,-1.191,100,912380.000,0.206,0.052,85.635,0.012,1.296,0.771,0.851
18,7.979E-5,149.623,71,193,0.150,0.055,0.079,0.144,0.042,0.011,0.022,0.017,0.006,76.857,0.160,0.022,0.012,157,-0.459,-1.027,100,863024.000,0.149,0.063,74.137,0.011,2.925,0.342,0.517
19,7.685E-5,131.542,71,193,0.061,0.050,0.039,0.056,0.045,0.010,0.011,0.011,0.009,106.344,0.646,0.011,0.010,118,0.252,-0.925,100,730849.000,0.059,0.045,117.929,0.009,1.189,0.841,0.939
20,3.786E-5,152.345,71,193,0.419,0.050,0.033,0.415,0.046,0.007,0.008,0.008,0.006,128.073,0.441,0.009,0.006,157,-0.441,-0.991,100,416969.000,0.418,0.046,101.768,0.007,1.350,0.741,0.859
21,5.421E-5,156.054,91,193,0.196,0.058,0.052,0.191,0.051,0.011,0.011,0.009,0.008,113.849,0.255,0.012,0.008,157,-0.408,-0.677,100,611576.000,0.192,0.062,65.418,0.011,1.198,0.835,0.628
22,1.509E-4,140.207,62,193,0.289,0.060,0.089,0.280,0.052,0.018,0.016,0.018,0.011,34.954,0.239,0.021,0.021,143,-0.394,-0.972,100,1529519.000,0.282,0.067,44.770,0.014,1.598,0.626,0.714
23,2.768E-5,166.374,118,193,0.008,0.056,0.030,0.004,0.052,0.007,0.008,0.008,0.004,45.076,0.376,0.009,0.005,170,-0.404,-0.931,100,332915.000,0.006,0.060,65.433,0.005,1.946,0.514,0.783
24,7.110E-5,155.532,71,193,0.221,0.064,0.078,0.217,0.054,0.008,0.024,0.020,0.005,81.783,0.147,0.024,0.011,163,-0.624,-0.884,100,799434.000,0.219,0.078,85.282,0.007,4.313,0.232,0.632
25,4.424E-5,159.521,91,193,0.242,0.057,0.051,0.235,0.054,0.013,0.008,0.010,0.005,166.186,0.212,0.013,0.007,163,-0.619,-0.557,100,510147.000,0.235,0.058,163.843,0.006,1.919,0.521,0.668
26,2.750E-5,166.298,101,193,0.395,0.058,0.032,0.392,0.054,0.006,0.008,0.008,0.005,70.988,0.345,0.009,0.005,170,-0.603,-0.493,100,330601.000,0.393,0.063,72.784,0.005,1.609,0.621,0.826
