 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.141E-4,58.270,0,133,0.559,0.007,0.051,0.551,0.001,0.017,0.011,0.016,0.009,18.078,0.555,0.017,0.007,60,0.053,-1.453,100,250910.000,0.551,0.008,8.664,0.011,1.687,0.593,0.881
2,7.521E-4,35.289,0,133,0.041,0.031,0.223,0.023,0.005,0.033,0.050,0.045,0.021,66.582,0.189,0.054,0.027,0,0.849,-0.837,100,1001567.000,0.026,0.055,68.006,0.030,2.096,0.477,0.682
3,7.891E-5,51.103,0,133,0.136,0.051,0.047,0.130,0.043,0.010,0.016,0.013,0.008,80.048,0.442,0.016,0.004,44,0.322,-1.312,100,152184.000,0.134,0.059,83.019,0.009,1.731,0.578,0.777
4,7.171E-5,91.769,0,133,0.058,0.050,0.053,0.051,0.044,0.013,0.012,0.011,0.008,1.403,0.316,0.013,0.007,97,-1.069,0.742,100,248326.000,0.051,0.048,174.218,0.011,1.407,0.711,0.721
5,3.034E-5,100.219,48,133,0.485,0.101,0.025,0.481,0.098,0.007,0.006,0.007,0.006,177.964,0.602,0.007,0.003,104,-0.270,-1.000,100,114751.000,0.481,0.102,176.186,0.006,1.152,0.868,0.897
6,1.235E-4,24.356,0,133,0.029,0.113,0.048,0.023,0.105,0.012,0.016,0.015,0.011,113.586,0.671,0.017,0.003,0,1.442,0.565,100,113523.000,0.024,0.105,111.077,0.011,1.407,0.711,0.937
7,2.690E-4,50.359,0,133,0.042,0.150,0.167,0.031,0.129,0.021,0.037,0.031,0.011,97.444,0.121,0.039,0.014,44,0.298,-1.503,100,511296.000,0.032,0.129,110.166,0.020,2.863,0.349,0.459
8,3.991E-5,100.791,44,133,0.331,0.141,0.032,0.326,0.137,0.009,0.008,0.010,0.005,147.100,0.502,0.010,0.004,104,-0.429,-0.657,100,151791.000,0.327,0.139,148.570,0.006,1.874,0.534,0.865
9,3.842E-5,79.860,0,133,0.470,0.142,0.033,0.466,0.138,0.008,0.009,0.010,0.005,134.839,0.439,0.011,0.003,91,-0.497,-1.068,100,115797.000,0.466,0.138,130.872,0.006,1.956,0.511,0.843
10,1.220E-4,58.169,0,133,0.574,0.152,0.066,0.565,0.145,0.019,0.014,0.015,0.010,22.852,0.350,0.019,0.007,56,0.111,-1.495,100,267808.000,0.565,0.151,170.618,0.011,1.533,0.652,0.714
11,2.486E-4,41.072,0,133,0.167,0.158,0.095,0.154,0.146,0.023,0.023,0.025,0.013,133.294,0.343,0.030,0.010,23,0.651,-0.950,100,385338.000,0.154,0.147,132.378,0.017,1.977,0.506,0.754
12,4.913E-5,113.397,80,133,0.438,0.157,0.050,0.429,0.153,0.015,0.008,0.014,0.004,164.128,0.245,0.015,0.006,114,-0.250,-0.740,100,210238.000,0.429,0.156,2.411,0.006,3.151,0.317,0.656
13,2.933E-5,84.575,23,133,0.471,0.170,0.022,0.468,0.166,0.006,0.007,0.007,0.005,52.734,0.753,0.007,0.002,87,-0.192,-1.106,100,93625.000,0.468,0.173,57.031,0.006,1.245,0.803,0.932
14,3.124E-5,95.025,31,133,0.515,0.183,0.031,0.510,0.179,0.009,0.009,0.009,0.005,52.141,0.410,0.011,0.003,104,-0.529,-1.017,100,112035.000,0.510,0.188,36.529,0.006,1.906,0.525,0.720
15,6.450E-5,45.594,0,133,0.153,0.194,0.041,0.149,0.188,0.010,0.014,0.011,0.007,101.541,0.485,0.014,0.003,35,0.498,-1.145,100,110977.000,0.151,0.202,88.002,0.009,1.481,0.675,0.749
16,3.495E-5,64.459,0,133,0.202,0.248,0.030,0.199,0.243,0.007,0.010,0.011,0.004,56.241,0.501,0.011,0.002,63,0.070,-1.255,100,85022.000,0.200,0.253,63.800,0.005,2.956,0.338,0.813
17,1.780E-4,56.142,0,133,0.226,0.267,0.089,0.216,0.255,0.021,0.024,0.022,0.010,121.843,0.280,0.028,0.010,52,0.186,-1.379,100,377049.000,0.221,0.256,125.538,0.015,2.188,0.457,0.642
18,1.724E-4,44.847,0,133,0.534,0.274,0.064,0.526,0.266,0.017,0.017,0.016,0.014,107.409,0.536,0.018,0.008,31,0.519,-1.247,100,291821.000,0.526,0.270,172.020,0.016,1.181,0.847,0.866
19,7.147E-5,52.849,0,133,0.182,0.277,0.040,0.177,0.272,0.010,0.010,0.010,0.009,175.876,0.551,0.011,0.004,48,0.220,-1.496,100,142534.000,0.177,0.274,144.941,0.010,1.131,0.884,0.852
