 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.683E-5,126.684,67,161,0.206,0.008,0.036,0.200,0.005,0.010,0.006,0.011,0.004,3.232,0.366,0.011,0.005,127,-0.290,-0.589,100,176091.000,0.200,0.006,154.983,0.006,2.402,0.416,0.688
2,9.863E-5,67.486,0,161,0.072,0.026,0.054,0.067,0.018,0.012,0.015,0.014,0.009,103.445,0.423,0.015,0.007,63,0.182,-1.472,100,251184.000,0.069,0.019,108.628,0.011,1.510,0.662,0.761
3,4.531E-5,101.500,21,161,0.214,0.029,0.031,0.210,0.023,0.009,0.010,0.011,0.005,48.216,0.580,0.011,0.005,101,-0.082,-1.200,100,173565.000,0.212,0.034,61.189,0.006,2.079,0.481,0.855
4,5.815E-4,110.021,0,161,0.590,0.046,0.197,0.570,0.031,0.039,0.030,0.038,0.020,152.968,0.188,0.039,0.064,127,-1.073,0.035,100,2414308.000,0.570,0.046,177.584,0.024,1.900,0.526,0.780
5,2.949E-4,74.978,0,161,0.243,0.044,0.089,0.230,0.034,0.024,0.020,0.023,0.016,158.919,0.469,0.024,0.022,82,-0.051,-1.617,100,834277.000,0.230,0.043,10.477,0.017,1.456,0.687,0.886
6,3.474E-5,79.781,0,161,0.070,0.038,0.028,0.066,0.035,0.008,0.007,0.008,0.006,32.701,0.573,0.010,0.003,85,-0.124,-1.491,100,104593.000,0.066,0.041,36.674,0.007,1.428,0.700,0.878
7,6.932E-5,118.874,44,161,0.632,0.052,0.040,0.627,0.047,0.011,0.009,0.011,0.008,161.264,0.552,0.012,0.008,124,-0.438,-0.959,100,310974.000,0.627,0.050,161.313,0.008,1.472,0.679,0.920
8,2.433E-4,105.817,0,161,0.249,0.064,0.156,0.231,0.054,0.034,0.019,0.029,0.011,179.645,0.125,0.035,0.026,117,-0.715,-0.488,100,971721.000,0.231,0.063,168.166,0.019,2.650,0.377,0.513
9,1.974E-5,145.784,117,161,0.610,0.061,0.020,0.606,0.058,0.007,0.005,0.007,0.004,21.411,0.604,0.007,0.003,147,-0.350,-0.980,100,108609.000,0.606,0.062,20.556,0.004,1.691,0.591,0.871
10,4.333E-5,143.241,104,161,0.604,0.068,0.031,0.601,0.064,0.008,0.009,0.010,0.006,125.590,0.573,0.010,0.006,144,-0.517,-0.876,100,234199.000,0.601,0.064,131.009,0.006,1.702,0.588,0.898
