 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.616E-4,206.809,124,228,0.497,0.022,0.154,0.489,0.013,0.017,0.017,0.015,0.014,36.929,0.086,0.018,0.033,217,-1.303,0.700,100,1261331,0.489,0.026,26.338,0.016,1.120,0.893,0.737
2,1.048E-4,217.098,159,228,0.167,0.019,0.090,0.159,0.013,0.015,0.012,0.014,0.010,174.178,0.163,0.016,0.023,219,-2.203,5.317,100,858407,0.159,0.017,166.390,0.011,1.400,0.714,0.771
3,1.412E-4,156.330,6,228,0.282,0.081,0.075,0.274,0.074,0.014,0.014,0.014,0.012,132.251,0.318,0.016,0.022,182,-0.636,-1.026,100,832928,0.276,0.075,133.746,0.014,1.158,0.864,0.882
4,1.954E-4,218.165,176,228,0.612,0.099,0.170,0.604,0.089,0.021,0.019,0.019,0.013,30.857,0.085,0.023,0.043,223,-1.237,0.599,100,1608749,0.605,0.106,35.727,0.017,1.505,0.665,0.686
5,4.179E-5,224.308,213,228,0.560,0.117,0.048,0.556,0.113,0.009,0.009,0.008,0.006,47.448,0.231,0.010,0.009,226,-0.835,-0.346,100,353734,0.557,0.120,51.789,0.007,1.303,0.767,0.777
6,1.481E-4,200.342,124,228,0.069,0.138,0.100,0.060,0.132,0.022,0.014,0.020,0.010,17.263,0.187,0.024,0.030,208,-0.766,-0.629,100,1119510,0.061,0.143,23.199,0.012,2.076,0.482,0.672
7,6.719E-4,174.682,0,228,0.064,0.202,0.265,0.048,0.186,0.032,0.032,0.030,0.029,107.388,0.121,0.033,0.117,213,-1.315,0.273,100,4428898,0.056,0.188,119.887,0.031,1.025,0.975,0.853
8,1.977E-5,170.248,82,228,0.457,0.203,0.018,0.454,0.200,0.005,0.005,0.005,0.005,26.858,0.773,0.006,0.003,176,-0.200,-1.373,100,127005,0.454,0.203,156.371,0.005,1.133,0.882,0.913
9,7.560E-5,204.297,152,228,0.361,0.216,0.045,0.357,0.209,0.009,0.014,0.014,0.007,103.204,0.463,0.015,0.015,206,-0.735,-0.145,100,582858,0.360,0.209,104.036,0.008,2.116,0.473,0.858
10,2.150E-4,201.359,130,228,0.298,0.230,0.131,0.290,0.217,0.018,0.029,0.023,0.012,92.860,0.158,0.031,0.043,210,-0.935,-0.284,100,1633826,0.292,0.217,110.591,0.017,1.937,0.516,0.501
11,3.673E-5,185.657,124,228,0.262,0.222,0.025,0.259,0.218,0.006,0.008,0.008,0.006,101.571,0.738,0.009,0.007,190,-0.370,-1.208,100,257320,0.262,0.218,95.492,0.006,1.495,0.669,0.937
12,3.601E-5,191.698,115,228,0.342,0.228,0.026,0.338,0.224,0.008,0.007,0.007,0.006,177.774,0.691,0.008,0.007,201,-0.736,-0.639,100,260517,0.338,0.229,8.130,0.007,1.217,0.822,0.909
13,1.226E-4,157.631,44,228,0.246,0.257,0.053,0.238,0.252,0.017,0.010,0.017,0.009,14.070,0.558,0.018,0.019,162,-0.323,-1.076,100,729358,0.238,0.260,12.875,0.010,1.862,0.537,0.905
14,1.884E-4,188.998,56,228,0.483,0.277,0.083,0.474,0.270,0.020,0.014,0.019,0.013,169.928,0.345,0.020,0.036,206,-1.346,0.854,100,1343777,0.475,0.272,148.548,0.014,1.501,0.666,0.878
15,3.233E-5,224.198,208,228,0.632,0.281,0.057,0.628,0.277,0.009,0.008,0.007,0.006,165.031,0.127,0.009,0.007,227,-1.379,1.107,100,273521,0.628,0.279,157.218,0.007,1.301,0.769,0.674
16,2.287E-5,224.627,198,228,0.628,0.315,0.065,0.623,0.311,0.009,0.007,0.006,0.005,173.096,0.067,0.009,0.005,227,-2.451,6.037,100,193853,0.623,0.314,150.255,0.007,1.265,0.790,0.446
17,4.147E-4,166.970,23,228,0.283,0.356,0.135,0.272,0.342,0.023,0.029,0.026,0.021,106.539,0.285,0.029,0.069,184,-0.761,-0.546,100,2612745,0.278,0.342,104.270,0.022,1.247,0.802,0.892
18,4.521E-5,164.726,23,228,0.571,0.362,0.038,0.567,0.358,0.009,0.009,0.008,0.007,140.990,0.392,0.009,0.007,198,-0.736,-0.968,100,281023,0.567,0.364,6.116,0.008,1.145,0.873,0.826
19,6.124E-5,187.246,85,228,0.441,0.367,0.039,0.436,0.362,0.010,0.008,0.010,0.008,171.430,0.504,0.011,0.011,201,-0.878,-0.437,100,432725,0.436,0.364,156.801,0.008,1.299,0.770,0.895
20,3.510E-4,179.874,23,228,0.242,0.416,0.203,0.231,0.406,0.025,0.021,0.024,0.019,5.362,0.107,0.027,0.063,213,-1.120,-0.197,100,2382247,0.231,0.426,36.254,0.020,1.245,0.803,0.822
21,9.701E-5,199.511,109,228,0.379,0.443,0.068,0.373,0.437,0.012,0.012,0.012,0.011,166.373,0.261,0.013,0.019,213,-1.146,0.168,100,730408,0.375,0.439,142.989,0.011,1.111,0.900,0.853
